code,name,category
4973,日本高純度化学,化学
4974,タカラバイオ,化学
4975,JCU,化学
4976,東洋ドライルーブ,化学
4977,新田ゼラチン,化学
4978,リプロセル,化学
4979,OATアグリオ,化学
4980,デクセリアルズ,化学
4985,アース製薬,化学
4987,寺岡製作所,化学
4989,イハラケミカル工業,化学
4990,昭和化学工業,化学
4992,北興化学工業,化学
4994,大成ラミックグループ,化学
4995,サンケイ化学,化学
4996,クミアイ化学工業,化学
4997,日本農薬,化学
4998,フマキラー,化学
4999,セメダイン,化学
5001,ENEOS,石油・石炭製品
5002,RSエナジー,石油・石炭製品
5007,コスモ石油,石油・石炭製品
5008,東亜石油,石油・石炭製品
5009,富士興産,卸売業
5010,日本精蝋,石油・石炭製品
5011,ニチレキグループ,石油・石炭製品
5012,東燃ゼネラル石油,石油・石炭製品
5013,ユシロ,石油・石炭製品
5015,ビーピー・カストロール,石油・石炭製品
5016,JX金属,非鉄金属
5017,富士石油,石油・石炭製品
5018,MORESCO,石油・石炭製品
5019,出光興産,石油・石炭製品
5020,ENEOS HD,石油・石炭製品
5021,コスモエネルギー HD,石油・石炭製品
5025,マーキュリー,情報・通信業
5026,トリプルアイズ,情報・通信業
5027,AnyMind Group,情報・通信業
5028,セカンドサイトアナリティカ,情報・通信業
5029,サークレイス,情報・通信業
5030,インフォメティス,情報・通信業
5031,モイ,情報・通信業
5032,ANYCOLOR,サービス業
5033,ヌーラボ,サービス業
5034,unerry,情報・通信業
5035,HOUSEI,情報・通信業
5036,日本ビジネスシステムズ,情報・通信業
5038,eWeLL,情報・通信業
5039,キットアライブ,情報・通信業
5070,ドラフト,建設業
5071,ヴィス,サービス業
5074,テス HD,建設業
5075,アップコン,建設業
5076,インフロニアHD,サービス業
5078,セレコーポレーション,不動産業
5079,ノバック,建設業
5101,横浜ゴム,ゴム製品
5103,昭和 HD,ゴム製品
5104,日東化工,ゴム製品
5105,TOYO TIRE,ゴム製品
5108,ブリヂストン,ゴム製品
5110,住友ゴム工業,ゴム製品
5121,藤倉コンポジット,ゴム製品
5122,オカモト,ゴム製品
5125,ファインズ,情報・通信業
5126,ポーターズ,情報・通信業
5127,グッピーズ,情報・通信業
5128,WOW WORLD GROUP,情報・通信業
5129,FIXER,情報・通信業
5131,リンカーズ,情報・通信業
5132,pluszero,情報・通信業
5133,テリロジー HD,卸売業
5134,POPER,情報・通信業
5136,tripla,情報・通信業
5137,スマートドライブ,情報・通信業
5138,Rebase,情報・通信業
5139,オープンワーク,情報・通信業
5142,アキレス,化学
5161,西川ゴム工業,ゴム製品
5162,朝日ラバー,ゴム製品
5184,ニチリン,ゴム製品
5185,フコク,ゴム製品
5186,ニッタ,ゴム製品
5187,クリエートメディック,精密機器
5188,帝都ゴム,輸送用機器
5189,櫻護謨,ゴム製品
5191,住友理工,ゴム製品
5192,三ツ星ベルト,ゴム製品
5194,相模ゴム工業,ゴム製品
5195,バンドー化学,ゴム製品
5196,鬼怒川ゴム工業,輸送用機器
5199,不二ラテックス,ゴム製品
5201,AGC,ガラス・土石製品
5202,日本板硝子,ガラス・土石製品
5204,石塚硝子,ガラス・土石製品
5208,有沢製作所,化学
5210,日本山村硝子,ガラス・土石製品
5212,不二硝子,ガラス・土石製品
5214,日本電気硝子,ガラス・土石製品
5216,倉元製作所,ガラス・土石製品
5217,テクノクオーツ,ガラス・土石製品
5218,オハラ,ガラス・土石製品
5232,住友大阪セメント,ガラス・土石製品
5233,太平洋セメント,ガラス・土石製品
5234,デイ・シイ,ガラス・土石製品
5237,ノザワ,ガラス・土石製品
5240,monoAI technology,情報・通信業
5241,日本オーエー研究所,情報・通信業
5242,アイズ,サービス業
5243,note,サービス業
5244,jig.jp,情報・通信業
5246,ELEMENTS,情報・通信業
5247,BTM,情報・通信業
5248,テクノロジーズ,情報・通信業
5250,GMOプライム・ストラテジー,情報・通信業
5252,日本ナレッジ,情報・通信業
5253,カバー,情報・通信業
5254,Arent,情報・通信業
5255,モンスターラボ,情報・通信業
5256,Fusic,情報・通信業
5257,ノバシステム,情報・通信業
5258,トランザクション・メディア・ネットワークス,情報・通信業
5259,BBDイニシアティブ,情報・通信業
5261,リソル HD,サービス業
5262,日本ヒューム,ガラス・土石製品
5267,ハネックス,ガラス・土石製品
5268,旭コンクリート工業,ガラス・土石製品
5269,日本コンクリート工業,ガラス・土石製品
5271,トーヨーアサノ,ガラス・土石製品
5273,三谷セキサン,ガラス・土石製品
5274,日本ゼニスパイプ,ガラス・土石製品
5276,石川島建材工業,ガラス・土石製品
5277,スパンクリートコーポレーション,ガラス・土石製品
5279,日本興業,ガラス・土石製品
5280,ヨシコン,不動産業
5282,ジオスター,ガラス・土石製品
5283,高見澤,卸売業
5284,ヤマウ HD,ガラス・土石製品
5285,ヤマックス,ガラス・土石製品
5286,武井工業所,ガラス・土石製品
5287,イトーヨーギョー,ガラス・土石製品
5288,アジアパイル HD,ガラス・土石製品
5289,ゼニス羽田 HD,ガラス・土石製品
5290,ベルテクスコーポレーション,ガラス・土石製品
5301,東海カーボン,ガラス・土石製品
5302,日本カーボン,ガラス・土石製品
5304,SECカーボン,ガラス・土石製品
5310,東洋炭素,ガラス・土石製品
5331,ノリタケ,ガラス・土石製品
5332,TOTO,ガラス・土石製品
5333,日本碍子,ガラス・土石製品
5334,日本特殊陶業,ガラス・土石製品
5335,深川製磁,ガラス・土石製品
5337,ダントー HD,ガラス・土石製品
5341,ASAHI EITO HD,ガラス・土石製品
5342,ジャニス工業,ガラス・土石製品
5343,ニッコー,ガラス・土石製品
5344,MARUWA,ガラス・土石製品
5345,日本セラテック,ガラス・土石製品
5351,品川リフラ,ガラス・土石製品
5352,黒崎播磨,ガラス・土石製品
5355,日本坩堝,ガラス・土石製品
5356,美濃窯業,ガラス・土石製品
5357,ヨータイ,ガラス・土石製品
5358,イソライト工業,ガラス・土石製品
5363,東京窯業,ガラス・土石製品
5367,ニッカトー,ガラス・土石製品
5368,日本インシュレーション,ガラス・土石製品
5380,新東,ガラス・土石製品
5381,マイポックス,ガラス・土石製品
5383,三共理化学,ガラス・土石製品
5384,フジミインコーポレーテッド,ガラス・土石製品
5386,鶴弥,ガラス・土石製品
5387,チヨダウーテ,ガラス・土石製品
5388,クニミネ工業,ガラス・土石製品
5389,日本レヂボン,ガラス・土石製品
5390,宇部マテリアルズ,ガラス・土石製品
5391,エーアンドエーマテリアル,ガラス・土石製品
5393,ニチアス,ガラス・土石製品
5395,理研コランダム,ガラス・土石製品
5398,日本研紙,ガラス・土石製品
5401,日本製鉄,鉄鋼
5406,神戸製鋼所,鉄鋼
5407,日新製鋼,鉄鋼
5408,中山製鋼所,鉄鋼
5410,合同製鐵,鉄鋼
5411,JFE HD,鉄鋼
5412,ポスコHD・インク,鉄鋼
5413,日鉄日新製鋼,鉄鋼
5423,東京製鐵,鉄鋼
5440,共英製鋼,鉄鋼
5444,大和工業,鉄鋼
5445,東京鐵鋼,鉄鋼
5446,北越メタル,鉄鋼
5448,東京鋼鐵,鉄鋼
5449,大阪製鐵,鉄鋼
5450,豊平製鋼,輸送用機器
5451,ヨドコウ,鉄鋼
5453,東洋鋼鈑,鉄鋼
5456,朝日工業,鉄鋼
5457,日鉄住金鋼管,鉄鋼
5458,高砂鐵工,鉄鋼
5461,中部鋼鈑,鉄鋼
5463,丸一鋼管,鉄鋼
5464,モリ工業,鉄鋼
5471,大同特殊鋼,鉄鋼
5476,日本高周波鋼業,鉄鋼
5479,日本金属工業,鉄鋼
5480,日本冶金工業,鉄鋼
5481,山陽特殊製鋼,鉄鋼
5482,愛知製鋼,鉄鋼
5484,東北特殊鋼,鉄鋼
5486,プロテリアル,鉄鋼
5491,日本金属,鉄鋼
5527,property technologies,不動産業
5530,日本システムバンク,不動産業
5532,リアルゲイト,不動産業
5533,エリッツ HD,不動産業
5535,ミガロ HD,不動産業
5537,AlbaLink,不動産業
5541,大平洋金属,鉄鋼
5542,新報国マテリアル,鉄鋼
5563,新日本電工,鉄鋼
5566,中央電気工業,鉄鋼
5570,ジェノバ,情報・通信業
5571,エキサイト HD,情報・通信業
5572,Ridge-i,情報・通信業
5574,ABEJA,情報・通信業
5575,Globee,情報・通信業
5576,オービーシステム,情報・通信業
5577,アイデミー,情報・通信業
5578,ARアドバンストテクノロジ,情報・通信業
5579,GSI,情報・通信業
5580,プロディライト,情報・通信業
5581,カイテクノロジー,情報・通信業
5582,グリッド,情報・通信業
5585,エコナビスタ,情報・通信業
5586,Laboro.AI,情報・通信業
5587,インバウンドプラットフォーム,情報・通信業
5588,ファーストアカウンティング,情報・通信業
5589,オートサーバー,情報・通信業
5590,ネットスターズ,情報・通信業
5591,AVILEN,情報・通信業
5592,くすりの窓口,情報・通信業
5595,QPS研究所,情報・通信業
5596,アウトルックコンサルティング,情報・通信業
5597,ブルーイノベーション,情報・通信業
5599,S&J,情報・通信業
5602,栗本鐵工所,鉄鋼
5603,虹技,鉄鋼
5605,アイメタルテクノロジー,輸送用機器
5606,旭テック,鉄鋼
5607,中央可鍛工業,鉄鋼
5609,日本鋳造,鉄鋼
5610,大和重工,鉄鋼
5612,日本鋳鉄管,鉄鋼
5614,川金 HD,鉄鋼
5616,雨風太陽,情報・通信業
5618,ナイル,情報・通信業
5619,マーソ,情報・通信業
5621,ヒューマンテクノロジーズ,情報・通信業
5631,日本製鋼所,機械
5632,三菱製鋼,鉄鋼
5641,テーデーエフ(商号TDF),鉄鋼
5644,メタルアート,鉄鋼
5645,イチタン,鉄鋼
5657,日鉄住金SGワイヤ,鉄鋼
5658,日亜鋼業,鉄鋼
5659,日本精線,鉄鋼
5660,神鋼鋼線工業,鉄鋼
5690,リバー HD,鉄鋼
5695,パウダーテック,鉄鋼
5697,サンユウ,鉄鋼
5698,エンビプロHD,鉄鋼
5699,イボキン,サービス業
5701,日本軽金属,非鉄金属
5702,大紀アルミニウム工業所,非鉄金属
5703,日本軽金属 HD,非鉄金属
5704,JMC,非鉄金属
5706,三井金属,非鉄金属
5707,東邦亜鉛,非鉄金属
5711,三菱マテリアル,非鉄金属
5713,住友金属鉱山,非鉄金属
5714,DOWA HD,非鉄金属
5715,古河機械金属,非鉄金属
5721,エス・サイエンス,非鉄金属
5724,アサカ理研,非鉄金属
5726,大阪チタニウムテクノロジーズ,非鉄金属
5727,東邦チタニウム,非鉄金属
5729,日本精鉱,非鉄金属
5738,住友軽金属工業,非鉄金属
5739,日本製箔,非鉄金属
5741,UACJ,非鉄金属
5742,エヌアイシ・オートテック,非鉄金属
5753,日本伸銅,非鉄金属
